photoid,username,location,ownerid,title,url,posted,taken
14078163932,loupok,,102148157@N08,Cratoxylum formosum,https://live.staticflickr.com/2933/14078163932_466996244f_b.jpg,1398954938,2014-04-06 10:11:10
10941948226,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/7390/10941948226_91556355d2_b.jpg,1384856940,2013-11-16 13:58:26
14061137964,ALOHA de HAWAII,"Honolulu, Hawaii, U.S.A.",88851674@N06,"""TEAW"", Cratoxylum Formosum",https://live.staticflickr.com/7312/14061137964_ecfa70fc9c_b.jpg,1398757098,2014-04-28 11:31:59
10941957376,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/3685/10941957376_e7bed44d42_b.jpg,1384856938,2013-11-16 12:53:01
10941958226,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/2844/10941958226_033967da97_b.jpg,1384856937,2013-11-16 12:52:39
51047928243,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51047928243_3d6d6806a5_b.jpg,1616061739,2021-01-29 10:46:57
51048654131,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048654131_564831c7cc_b.jpg,1616061742,2021-01-29 10:48:28
51048742512,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048742512_2202def1c6_b.jpg,1616061738,2021-01-29 10:46:51
16355978768,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/7335/16355978768_b0d80bc730_b.jpg,1424053958,2015-02-01 09:43:19
51048658971,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048658971_990fc0b2a4_b.jpg,1616061735,2021-01-29 10:46:02
10942166273,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/2828/10942166273_02991affb6_b.jpg,1384856938,2013-11-16 12:53:03
8514942642,nilaparvata,,61437298@N05,Cratoxylum formosum,https://live.staticflickr.com/8249/8514942642_16ebba43fd_b.jpg,1362018362,2013-02-28 10:09:27
51048742367,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048742367_5128f2d1a3_b.jpg,1616061739,2021-01-29 10:47:06
8513844469,nilaparvata,,61437298@N05,Cratoxylum formosum,https://live.staticflickr.com/8519/8513844469_434bbd59e2_b.jpg,1362018355,2013-02-27 09:10:54
51048659156,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048659156_e891ce3e06_b.jpg,1616061734,2021-01-29 10:45:41
8514957832,nilaparvata,,61437298@N05,Cratoxylum formosum,https://live.staticflickr.com/8234/8514957832_eda06fe8ae_b.jpg,1362018354,2013-02-27 09:10:38
51048738017,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048738017_074ed78a6d_b.jpg,1616061743,2021-02-08 10:54:51
51047928713,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51047928713_8438d1d576_b.jpg,1616061735,2021-01-29 10:45:57
8513830971,nilaparvata,,61437298@N05,Cratoxylum formosum,https://live.staticflickr.com/8525/8513830971_e55a7c3db5_b.jpg,1362018362,2013-02-28 10:08:37
51047923233,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51047923233_2a3e7f08b6_b.jpg,1616061745,2021-02-08 10:55:20
8513848397,nilaparvata,,61437298@N05,Cratoxylum formosum,https://live.staticflickr.com/8234/8513848397_97d85e98d0_b.jpg,1362018353,2013-02-27 09:06:39
51048737287,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048737287_991549e645_b.jpg,1616061746,2021-02-08 10:55:29
9912327606,Cerlin Ng,,89906643@N06,cratoxylum formosum 4,https://live.staticflickr.com/5539/9912327606_64bb415d87_b.jpg,1380011472,2012-10-24 09:06:05
51048742687,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048742687_b1885ec530_b.jpg,1616061737,2021-01-29 10:46:38
8514958786,nilaparvata,,61437298@N05,Cratoxylum formosum,https://live.staticflickr.com/8389/8514958786_cbf0f27882_b.jpg,1362018353,2013-02-27 09:08:19
51048658881,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048658881_4b4136f9a2_b.jpg,1616061736,2021-01-29 10:46:08
50466602373,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/50466602373_400c42aa95_b.jpg,1602571787,2020-07-06 09:53:00
51048742167,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048742167_86983ddb54_b.jpg,1616061741,2021-01-29 10:47:56
39482400622,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/4686/39482400622_6a9b1bf882_b.jpg,1515138388,2017-06-26 14:04:29
51048658701,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048658701_650858be80_b.jpg,1616061738,2021-01-29 10:46:47
51208700878,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51208700878_d645114f3b_b.jpg,1622209085,2021-01-29 10:40:14
51294358995,reuben.lim,"Singapore SIN, Singapore",78640603@N02,Cratoxylum formosum,https://live.staticflickr.com/65535/51294358995_b469ca6fbd_b.jpg,1625556400,2021-02-08 10:47:18
51048653346,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048653346_17b7e5042a_b.jpg,1616061745,2021-02-08 10:55:25
51048658811,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048658811_7b8373495b_b.jpg,1616061737,2021-01-29 10:46:32
51047923928,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51047923928_11df45a103_b.jpg,1616061742,2021-01-29 10:48:06
51048742317,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048742317_d5c3f63689_b.jpg,1616061740,2021-01-29 10:47:10
51209567235,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51209567235_c951bac655_b.jpg,1622209082,2021-01-29 10:47:17
51048658376,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048658376_8157fe82b2_b.jpg,1616061741,2021-01-29 10:47:20
51209567245,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51209567245_99ea54a167_b.jpg,1622209082,2021-01-29 10:47:18
51048654071,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048654071_7b572e214e_b.jpg,1616061743,2021-02-08 10:54:46
51047923503,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51047923503_ba9a8fb06a_b.jpg,1616061744,2021-02-08 10:55:01
51048737382,Cerlin Ng,,89906643@N06,Cratoxylum formosum,https://live.staticflickr.com/65535/51048737382_cae4f82d1b_b.jpg,1616061745,2021-02-08 10:55:28
14080712513,ALOHA de HAWAII,"Honolulu, Hawaii, U.S.A.",88851674@N06,"""TEAW"", Cratoxylum Formosum,",https://live.staticflickr.com/7066/14080712513_f93ea0d3bb_b.jpg,1398757100,2014-04-28 11:37:39
14080713653,ALOHA de HAWAII,"Honolulu, Hawaii, U.S.A.",88851674@N06,"""TEAW"", Cratoxylum Formosum",https://live.staticflickr.com/5094/14080713653_ccd41d5e51_b.jpg,1398757099,2014-04-28 11:36:09
